state,county,party,votes,totalvotes
TX,WISE,GREEN,47,32365
TX,WISE,LIBERTARIAN,310,32365
TX,WISE,OTHER,3,32365
TX,WISE,REPUBLICAN,27032,32365
TX,WOOD,DEMOCRAT,3509,22779
TX,WOOD,GREEN,40,22779
TX,WOOD,LIBERTARIAN,175,22779
TX,WOOD,OTHER,6,22779
TX,WOOD,REPUBLICAN,19049,22779
TX,YOAKUM,DEMOCRAT,420,2631
TX,YOAKUM,GREEN,6,2631
TX,YOAKUM,LIBERTARIAN,31,2631
TX,YOAKUM,OTHER,0,2631
TX,YOAKUM,REPUBLICAN,2174,2631
TX,YOUNG,DEMOCRAT,1034,8239
TX,YOUNG,GREEN,18,8239
TX,YOUNG,LIBERTARIAN,76,8239
TX,YOUNG,OTHER,1,8239
TX,YOUNG,REPUBLICAN,7110,8239
TX,ZAPATA,DEMOCRAT,1826,3874
TX,ZAPATA,GREEN,4,3874
TX,ZAPATA,LIBERTARIAN,11,3874
TX,ZAPATA,OTHER,0,3874
TX,ZAPATA,REPUBLICAN,2033,3874
TX,ZAVALA,DEMOCRAT,2864,4379
TX,ZAVALA,GREEN,12,4379
TX,ZAVALA,LIBERTARIAN,13,4379
TX,ZAVALA,OTHER,0,4379
TX,ZAVALA,REPUBLICAN,1490,4379
VT,ADDISON,DEMOCRAT,15089,22611
VT,ADDISON,GREEN,69,22611
VT,ADDISON,LIBERTARIAN,248,22611
VT,ADDISON,OTHER,638,22611
VT,ADDISON,REPUBLICAN,6567,22611
VT,BENNINGTON,DEMOCRAT,11858,19357
VT,BENNINGTON,GREEN,74,19357
VT,BENNINGTON,LIBERTARIAN,188,19357
VT,BENNINGTON,OTHER,513,19357
VT,BENNINGTON,REPUBLICAN,6724,19357
VT,CALEDONIA,DEMOCRAT,8529,15158
VT,CALEDONIA,GREEN,64,15158
VT,CALEDONIA,LIBERTARIAN,150,15158
VT,CALEDONIA,OTHER,491,15158
VT,CALEDONIA,REPUBLICAN,5924,15158
VT,CHITTENDEN,DEMOCRAT,72938,96755
VT,CHITTENDEN,GREEN,364,96755
VT,CHITTENDEN,LIBERTARIAN,853,96755
VT,CHITTENDEN,OTHER,2496,96755
VT,CHITTENDEN,REPUBLICAN,20104,96755
VT,ESSEX,DEMOCRAT,1890,4237
VT,ESSEX,GREEN,12,4237
VT,ESSEX,LIBERTARIAN,48,4237
VT,ESSEX,OTHER,123,4237
VT,ESSEX,REPUBLICAN,2164,4237
VT,FRANKLIN,DEMOCRAT,13612,26072
VT,FRANKLIN,GREEN,59,26072
VT,FRANKLIN,LIBERTARIAN,335,26072
VT,FRANKLIN,OTHER,792,26072
VT,FRANKLIN,REPUBLICAN,11274,26072
VT,GRAND ISLE,DEMOCRAT,3346,5782
VT,GRAND ISLE,GREEN,13,5782
VT,GRAND ISLE,LIBERTARIAN,47,5782
VT,GRAND ISLE,OTHER,182,5782
VT,GRAND ISLE,REPUBLICAN,2194,5782
VT,LAMOILLE,DEMOCRAT,10773,15679
VT,LAMOILLE,GREEN,50,15679
VT,LAMOILLE,LIBERTARIAN,177,15679
VT,LAMOILLE,OTHER,508,15679
VT,LAMOILLE,REPUBLICAN,4171,15679
VT,ORANGE,DEMOCRAT,8351,14876
VT,ORANGE,GREEN,52,14876
VT,ORANGE,LIBERTARIAN,152,14876
VT,ORANGE,OTHER,539,14876
VT,ORANGE,REPUBLICAN,5782,14876
VT,ORLEANS,DEMOCRAT,7757,15442
VT,ORLEANS,GREEN,37,15442
VT,ORLEANS,LIBERTARIAN,145,15442
VT,ORLEANS,OTHER,417,15442
VT,ORLEANS,REPUBLICAN,7086,15442
VT,RUTLAND,DEMOCRAT,18746,34772
VT,RUTLAND,GREEN,89,34772
VT,RUTLAND,LIBERTARIAN,347,34772
VT,RUTLAND,OTHER,965,34772
VT,RUTLAND,REPUBLICAN,14625,34772
VT,WASHINGTON,DEMOCRAT,25101,35325
VT,WASHINGTON,GREEN,156,35325
VT,WASHINGTON,LIBERTARIAN,324,35325
VT,WASHINGTON,OTHER,1037,35325
VT,WASHINGTON,REPUBLICAN,8707,35325
VT,WINDHAM,DEMOCRAT,20057,28452
VT,WINDHAM,GREEN,143,28452
VT,WINDHAM,LIBERTARIAN,247,28452
VT,WINDHAM,OTHER,754,28452
VT,WINDHAM,REPUBLICAN,7251,28452
VT,WINDSOR,DEMOCRAT,24779,36308
VT,WINDSOR,GREEN,128,36308
VT,WINDSOR,LIBERTARIAN,347,36308
VT,WINDSOR,OTHER,919,36308
VT,WINDSOR,REPUBLICAN,10135,36308
WV,BARBOUR,DEMOCRAT,1457,6677
WV,BARBOUR,GREEN,23,6677
WV,BARBOUR,LIBERTARIAN,81,6677
WV,BARBOUR,REPUBLICAN,5116,6677
WV,BERKELEY,DEMOCRAT,17186,51535
WV,BERKELEY,GREEN,181,51535
WV,BERKELEY,LIBERTARIAN,889,51535
WV,BERKELEY,REPUBLICAN,33279,51535
WV,BOONE,DEMOCRAT,2041,9012
WV,BOONE,GREEN,33,9012
WV,BOONE,LIBERTARIAN,122,9012
WV,BOONE,REPUBLICAN,6816,9012
WV,BRAXTON,DEMOCRAT,1457,5664
WV,BRAXTON,GREEN,25,5664
WV,BRAXTON,LIBERTARIAN,62,5664
WV,BRAXTON,REPUBLICAN,4120,5664
WV,BROOKE,DEMOCRAT,2947,10656
WV,BROOKE,GREEN,26,10656
WV,BROOKE,LIBERTARIAN,138,10656
WV,BROOKE,REPUBLICAN,7545,10656
WV,CABELL,DEMOCRAT,14994,37360
WV,CABELL,GREEN,118,37360
WV,CABELL,LIBERTARIAN,527,37360
WV,CABELL,REPUBLICAN,21721,37360
WV,CALHOUN,DEMOCRAT,568,2971
WV,CALHOUN,GREEN,10,2971
WV,CALHOUN,LIBERTARIAN,29,2971
WV,CALHOUN,REPUBLICAN,2364,2971
WV,CLAY,DEMOCRAT,641,3365
WV,CLAY,GREEN,8,3365
WV,CLAY,LIBERTARIAN,37,3365
WV,CLAY,REPUBLICAN,2679,3365
WV,DODDRIDGE,DEMOCRAT,435,3101
WV,DODDRIDGE,GREEN,17,3101
WV,DODDRIDGE,LIBERTARIAN,30,3101
WV,DODDRIDGE,REPUBLICAN,2619,3101
WV,FAYETTE,DEMOCRAT,5063,16862
WV,FAYETTE,GREEN,61,16862
WV,FAYETTE,LIBERTARIAN,158,16862
WV,FAYETTE,REPUBLICAN,11580,16862
WV,GILMER,DEMOCRAT,599,2662
WV,GILMER,GREEN,12,2662
WV,GILMER,LIBERTARIAN,39,2662
WV,GILMER,REPUBLICAN,2012,2662
WV,GRANT,DEMOCRAT,607,5509
WV,GRANT,GREEN,11,5509
WV,GRANT,LIBERTARIAN,20,5509
WV,GRANT,REPUBLICAN,4871,5509
WV,GREENBRIER,DEMOCRAT,4655,15850
WV,GREENBRIER,GREEN,60,15850
WV,GREENBRIER,LIBERTARIAN,210,15850
WV,GREENBRIER,REPUBLICAN,10925,15850
WV,HAMPSHIRE,DEMOCRAT,1939,10086
WV,HAMPSHIRE,GREEN,21,10086
WV,HAMPSHIRE,LIBERTARIAN,93,10086
WV,HAMPSHIRE,REPUBLICAN,8033,10086
WV,HANCOCK,DEMOCRAT,3790,13800
WV,HANCOCK,GREEN,43,13800
WV,HANCOCK,LIBERTARIAN,161,13800
WV,HANCOCK,REPUBLICAN,9806,13800
WV,HARDY,DEMOCRAT,1381,6331
WV,HARDY,GREEN,19,6331
WV,HARDY,LIBERTARIAN,72,6331
WV,HARDY,REPUBLICAN,4859,6331
WV,HARRISON,DEMOCRAT,9215,30465
WV,HARRISON,GREEN,106,30465
WV,HARRISON,LIBERTARIAN,461,30465
WV,HARRISON,REPUBLICAN,20683,30465
WV,JACKSON,DEMOCRAT,3207,13508
WV,JACKSON,GREEN,37,13508
WV,JACKSON,LIBERTARIAN,171,13508
WV,JACKSON,REPUBLICAN,10093,13508
WV,JEFFERSON,DEMOCRAT,12127,27703
WV,JEFFERSON,GREEN,119,27703
WV,JEFFERSON,LIBERTARIAN,424,27703
WV,JEFFERSON,REPUBLICAN,15033,27703
WV,KANAWHA,DEMOCRAT,34344,82244
WV,KANAWHA,GREEN,278,82244
WV,KANAWHA,LIBERTARIAN,1224,82244
WV,KANAWHA,REPUBLICAN,46398,82244
WV,LEWIS,DEMOCRAT,1538,7457
WV,LEWIS,GREEN,21,7457
WV,LEWIS,LIBERTARIAN,116,7457
WV,LEWIS,REPUBLICAN,5782,7457
WV,LINCOLN,DEMOCRAT,1711,7830
WV,LINCOLN,GREEN,22,7830
WV,LINCOLN,LIBERTARIAN,85,7830
WV,LINCOLN,REPUBLICAN,6012,7830
WV,LOGAN,DEMOCRAT,2333,13026
WV,LOGAN,GREEN,25,13026
WV,LOGAN,LIBERTARIAN,134,13026
WV,LOGAN,REPUBLICAN,10534,13026
WV,MCDOWELL,DEMOCRAT,1333,6527
WV,MCDOWELL,GREEN,17,6527
WV,MCDOWELL,LIBERTARIAN,29,6527
WV,MCDOWELL,REPUBLICAN,5148,6527
WV,MARION,DEMOCRAT,8901,25794
WV,MARION,GREEN,111,25794
WV,MARION,LIBERTARIAN,482,25794
WV,MARION,REPUBLICAN,16300,25794
WV,MARSHALL,DEMOCRAT,3455,14080
WV,MARSHALL,GREEN,47,14080
WV,MARSHALL,LIBERTARIAN,143,14080
WV,MARSHALL,REPUBLICAN,10435,14080
WV,MASON,DEMOCRAT,2526,11203
WV,MASON,GREEN,36,11203
WV,MASON,LIBERTARIAN,150,11203
WV,MASON,REPUBLICAN,8491,11203
WV,MERCER,DEMOCRAT,5556,25134
WV,MERCER,GREEN,74,25134
WV,MERCER,LIBERTARIAN,267,25134
WV,MERCER,REPUBLICAN,19237,25134
WV,MINERAL,DEMOCRAT,2660,12872
WV,MINERAL,GREEN,24,12872
WV,MINERAL,LIBERTARIAN,148,12872
WV,MINERAL,REPUBLICAN,10040,12872
WV,MINGO,DEMOCRAT,1397,10022
WV,MINGO,GREEN,23,10022
WV,MINGO,LIBERTARIAN,58,10022
WV,MINGO,REPUBLICAN,8544,10022
WV,MONONGALIA,DEMOCRAT,20282,42072
WV,MONONGALIA,GREEN,191,42072
WV,MONONGALIA,LIBERTARIAN,796,42072
WV,MONONGALIA,REPUBLICAN,20803,42072
WV,MONROE,DEMOCRAT,1345,6490
WV,MONROE,GREEN,13,6490
WV,MONROE,LIBERTARIAN,64,6490
WV,MONROE,REPUBLICAN,5068,6490
WV,MORGAN,DEMOCRAT,1998,8695
WV,MORGAN,GREEN,39,8695
WV,MORGAN,LIBERTARIAN,121,8695
WV,MORGAN,REPUBLICAN,6537,8695
WV,NICHOLAS,DEMOCRAT,2226,10630
WV,NICHOLAS,GREEN,20,10630
WV,NICHOLAS,LIBERTARIAN,105,10630
WV,NICHOLAS,REPUBLICAN,8279,10630
WV,OHIO,DEMOCRAT,7223,19898
WV,OHIO,GREEN,62,19898
WV,OHIO,LIBERTARIAN,259,19898
WV,OHIO,REPUBLICAN,12354,19898
WV,PENDLETON,DEMOCRAT,820,3659
WV,PENDLETON,GREEN,6,3659
WV,PENDLETON,LIBERTARIAN,51,3659
WV,PENDLETON,REPUBLICAN,2782,3659
WV,PLEASANTS,DEMOCRAT,699,3491
WV,PLEASANTS,GREEN,15,3491
WV,PLEASANTS,LIBERTARIAN,35,3491
WV,PLEASANTS,REPUBLICAN,2742,3491
WV,POCAHONTAS,DEMOCRAT,1047,4008
WV,POCAHONTAS,GREEN,22,4008
WV,POCAHONTAS,LIBERTARIAN,44,4008
WV,POCAHONTAS,REPUBLICAN,2895,4008
WV,PRESTON,DEMOCRAT,3163,14572
WV,PRESTON,GREEN,52,14572
WV,PRESTON,LIBERTARIAN,167,14572
WV,PRESTON,REPUBLICAN,11190,14572
WV,PUTNAM,DEMOCRAT,7878,28501
WV,PUTNAM,GREEN,91,28501
WV,PUTNAM,LIBERTARIAN,498,28501
WV,PUTNAM,REPUBLICAN,20034,28501
WV,RALEIGH,DEMOCRAT,7982,33106
WV,RALEIGH,GREEN,95,33106
WV,RALEIGH,LIBERTARIAN,356,33106
WV,RALEIGH,REPUBLICAN,24673,33106
WV,RANDOLPH,DEMOCRAT,3362,12200
WV,RANDOLPH,GREEN,40,12200
WV,RANDOLPH,LIBERTARIAN,125,12200
WV,RANDOLPH,REPUBLICAN,8673,12200
WV,RITCHIE,DEMOCRAT,586,4283
WV,RITCHIE,GREEN,10,4283
WV,RITCHIE,LIBERTARIAN,38,4283
WV,RITCHIE,REPUBLICAN,3649,4283
WV,ROANE,DEMOCRAT,1455,5763
WV,ROANE,GREEN,26,5763
WV,ROANE,LIBERTARIAN,69,5763
WV,ROANE,REPUBLICAN,4213,5763
WV,SUMMERS,DEMOCRAT,1448,5585
WV,SUMMERS,GREEN,11,5585
WV,SUMMERS,LIBERTARIAN,52,5585
WV,SUMMERS,REPUBLICAN,4074,5585
WV,TAYLOR,DEMOCRAT,1796,7383
WV,TAYLOR,GREEN,23,7383
WV,TAYLOR,LIBERTARIAN,87,7383
WV,TAYLOR,REPUBLICAN,5477,7383
WV,TUCKER,DEMOCRAT,938,3844
WV,TUCKER,GREEN,11,3844
WV,TUCKER,LIBERTARIAN,54,3844
WV,TUCKER,REPUBLICAN,2841,3844
WV,TYLER,DEMOCRAT,631,3922
WV,TYLER,GREEN,9,3922
WV,TYLER,LIBERTARIAN,56,3922
WV,TYLER,REPUBLICAN,3226,3922
WV,UPSHUR,DEMOCRAT,2256,10221
WV,UPSHUR,GREEN,27,10221
WV,UPSHUR,LIBERTARIAN,167,10221
WV,UPSHUR,REPUBLICAN,7771,10221
WV,WAYNE,DEMOCRAT,4088,16947
WV,WAYNE,GREEN,51,16947
WV,WAYNE,LIBERTARIAN,223,16947
WV,WAYNE,REPUBLICAN,12585,16947
WV,WEBSTER,DEMOCRAT,610,3402
WV,WEBSTER,GREEN,10,3402
WV,WEBSTER,LIBERTARIAN,23,3402
WV,WEBSTER,REPUBLICAN,2759,3402
WV,WETZEL,DEMOCRAT,1539,6667
WV,WETZEL,GREEN,32,6667
WV,WETZEL,LIBERTARIAN,103,6667
WV,WETZEL,REPUBLICAN,4993,6667
WV,WIRT,DEMOCRAT,466,2653
WV,WIRT,GREEN,8,2653
WV,WIRT,LIBERTARIAN,45,2653
WV,WIRT,REPUBLICAN,2134,2653
WV,WOOD,DEMOCRAT,10926,38762
WV,WOOD,GREEN,111,38762
WV,WOOD,LIBERTARIAN,523,38762
WV,WOOD,REPUBLICAN,27202,38762
WV,WYOMING,DEMOCRAT,1157,8592
WV,WYOMING,GREEN,16,8592
WV,WYOMING,LIBERTARIAN,66,8592
WV,WYOMING,REPUBLICAN,7353,8592
MD,ALLEGANY,DEMOCRAT,2048,30641
MD,ALLEGANY,DEMOCRAT,2876,30641
MD,ALLEGANY,DEMOCRAT,1839,30641
MD,ALLEGANY,DEMOCRAT,1888,30641
MD,ALLEGANY,DEMOCRAT,507,30641
MD,ALLEGANY,GREEN,25,30641
MD,ALLEGANY,GREEN,20,30641
MD,ALLEGANY,GREEN,23,30641
MD,ALLEGANY,GREEN,46,30641
MD,ALLEGANY,GREEN,6,30641
MD,ALLEGANY,LIBERTARIAN,41,30641
MD,ALLEGANY,LIBERTARIAN,30,30641
MD,ALLEGANY,LIBERTARIAN,56,30641
MD,ALLEGANY,LIBERTARIAN,174,30641
MD,ALLEGANY,LIBERTARIAN,7,30641
MD,ALLEGANY,OTHER,36,30641
MD,ALLEGANY,OTHER,31,30641
MD,ALLEGANY,OTHER,34,30641
MD,ALLEGANY,OTHER,63,30641
MD,ALLEGANY,OTHER,5,30641
MD,ALLEGANY,REPUBLICAN,1883,30641
MD,ALLEGANY,REPUBLICAN,1703,30641
MD,ALLEGANY,REPUBLICAN,7342,30641
MD,ALLEGANY,REPUBLICAN,9513,30641
MD,ALLEGANY,REPUBLICAN,445,30641
MD,ANNE ARUNDEL,DEMOCRAT,39496,309617
MD,ANNE ARUNDEL,DEMOCRAT,68916,309617
MD,ANNE ARUNDEL,DEMOCRAT,43825,309617
MD,ANNE ARUNDEL,DEMOCRAT,13405,309617
MD,ANNE ARUNDEL,DEMOCRAT,7181,309617
MD,ANNE ARUNDEL,GREEN,291,309617
MD,ANNE ARUNDEL,GREEN,272,309617
MD,ANNE ARUNDEL,GREEN,390,309617
MD,ANNE ARUNDEL,GREEN,235,309617
MD,ANNE ARUNDEL,GREEN,59,309617
MD,ANNE ARUNDEL,LIBERTARIAN,1193,309617
MD,ANNE ARUNDEL,LIBERTARIAN,879,309617
MD,ANNE ARUNDEL,LIBERTARIAN,1418,309617
MD,ANNE ARUNDEL,LIBERTARIAN,1008,309617
MD,ANNE ARUNDEL,LIBERTARIAN,154,309617
MD,ANNE ARUNDEL,OTHER,979,309617
MD,ANNE ARUNDEL,OTHER,711,309617
MD,ANNE ARUNDEL,OTHER,805,309617
MD,ANNE ARUNDEL,OTHER,471,309617
MD,ANNE ARUNDEL,OTHER,108,309617
MD,ANNE ARUNDEL,REPUBLICAN,16213,309617
MD,ANNE ARUNDEL,REPUBLICAN,17630,309617
MD,ANNE ARUNDEL,REPUBLICAN,65507,309617
MD,ANNE ARUNDEL,REPUBLICAN,24625,309617
MD,ANNE ARUNDEL,REPUBLICAN,3846,309617
MD,BALTIMORE,DEMOCRAT,81534,414932
MD,BALTIMORE,DEMOCRAT,78059,414932
MD,BALTIMORE,DEMOCRAT,63878,414932
MD,BALTIMORE,DEMOCRAT,23728,414932
MD,BALTIMORE,DEMOCRAT,11210,414932
MD,BALTIMORE,GREEN,562,414932
MD,BALTIMORE,GREEN,291,414932
MD,BALTIMORE,GREEN,497,414932
MD,BALTIMORE,GREEN,404,414932
MD,BALTIMORE,GREEN,66,414932
MD,BALTIMORE,LIBERTARIAN,1549,414932
MD,BALTIMORE,LIBERTARIAN,758,414932
MD,BALTIMORE,LIBERTARIAN,1326,414932
MD,BALTIMORE,LIBERTARIAN,1168,414932
MD,BALTIMORE,LIBERTARIAN,126,414932
MD,BALTIMORE,OTHER,1408,414932
MD,BALTIMORE,OTHER,605,414932
MD,BALTIMORE,OTHER,848,414932
MD,BALTIMORE,OTHER,623,414932
MD,BALTIMORE,OTHER,90,414932
MD,BALTIMORE,REPUBLICAN,26841,414932
MD,BALTIMORE,REPUBLICAN,16954,414932
MD,BALTIMORE,REPUBLICAN,66437,414932
MD,BALTIMORE,REPUBLICAN,31927,414932
MD,BALTIMORE,REPUBLICAN,4043,414932
MD,CALVERT,DEMOCRAT,5144,49113
MD,CALVERT,DEMOCRAT,9117,49113
MD,CALVERT,DEMOCRAT,4956,49113
MD,CALVERT,DEMOCRAT,3064,49113
MD,CALVERT,DEMOCRAT,306,49113
MD,CALVERT,GREEN,37,49113
MD,CALVERT,GREEN,31,49113
MD,CALVERT,GREEN,14,49113
MD,CALVERT,GREEN,43,49113
MD,CALVERT,GREEN,2,49113
MD,CALVERT,LIBERTARIAN,173,49113
MD,CALVERT,LIBERTARIAN,141,49113
MD,CALVERT,LIBERTARIAN,159,49113
MD,CALVERT,LIBERTARIAN,247,49113
MD,CALVERT,LIBERTARIAN,13,49113
MD,CALVERT,OTHER,104,49113
MD,CALVERT,OTHER,85,49113
MD,CALVERT,OTHER,49,49113
MD,CALVERT,OTHER,78,49113
MD,CALVERT,OTHER,4,49113
MD,CALVERT,REPUBLICAN,3144,49113
MD,CALVERT,REPUBLICAN,2757,49113
MD,CALVERT,REPUBLICAN,9115,49113
MD,CALVERT,REPUBLICAN,9980,49113
MD,CALVERT,REPUBLICAN,350,49113
MD,CAROLINE,DEMOCRAT,1327,15794
MD,CAROLINE,DEMOCRAT,959,15794
MD,CAROLINE,DEMOCRAT,1819,15794
MD,CAROLINE,DEMOCRAT,794,15794
MD,CAROLINE,DEMOCRAT,196,15794
MD,CAROLINE,GREEN,8,15794
MD,CAROLINE,GREEN,4,15794
MD,CAROLINE,GREEN,48,15794
MD,CAROLINE,GREEN,29,15794
MD,CAROLINE,GREEN,1,15794
MD,CAROLINE,LIBERTARIAN,35,15794
MD,CAROLINE,LIBERTARIAN,11,15794
MD,CAROLINE,LIBERTARIAN,93,15794
MD,CAROLINE,LIBERTARIAN,85,15794
MD,CAROLINE,LIBERTARIAN,5,15794
MD,CAROLINE,OTHER,23,15794
MD,CAROLINE,OTHER,7,15794
MD,CAROLINE,OTHER,34,15794
MD,CAROLINE,OTHER,32,15794
MD,CAROLINE,OTHER,1,15794
MD,CAROLINE,REPUBLICAN,795,15794
MD,CAROLINE,REPUBLICAN,409,15794
MD,CAROLINE,REPUBLICAN,5305,15794
MD,CAROLINE,REPUBLICAN,3523,15794
MD,CAROLINE,REPUBLICAN,251,15794
MD,CARROLL,DEMOCRAT,7163,100327
MD,CARROLL,DEMOCRAT,15591,100327
MD,CARROLL,DEMOCRAT,8898,100327
MD,CARROLL,DEMOCRAT,4648,100327
MD,CARROLL,DEMOCRAT,156,100327
MD,CARROLL,GREEN,87,100327
MD,CARROLL,GREEN,108,100327
MD,CARROLL,GREEN,175,100327
MD,CARROLL,GREEN,166,100327
MD,CARROLL,GREEN,1,100327
MD,CARROLL,LIBERTARIAN,401,100327
MD,CARROLL,LIBERTARIAN,353,100327
MD,CARROLL,LIBERTARIAN,545,100327
MD,CARROLL,LIBERTARIAN,714,100327
MD,CARROLL,LIBERTARIAN,15,100327
MD,CARROLL,OTHER,280,100327
MD,CARROLL,OTHER,256,100327
MD,CARROLL,OTHER,270,100327
MD,CARROLL,OTHER,278,100327
MD,CARROLL,OTHER,4,100327
MD,CARROLL,REPUBLICAN,5633,100327
MD,CARROLL,REPUBLICAN,7025,100327
MD,CARROLL,REPUBLICAN,25406,100327
MD,CARROLL,REPUBLICAN,21755,100327
MD,CARROLL,REPUBLICAN,399,100327
MD,CECIL,DEMOCRAT,3834,47462
MD,CECIL,DEMOCRAT,4912,47462
MD,CECIL,DEMOCRAT,4408,47462
MD,CECIL,DEMOCRAT,3156,47462
MD,CECIL,DEMOCRAT,499,47462
MD,CECIL,GREEN,35,47462
MD,CECIL,GREEN,17,47462
MD,CECIL,GREEN,94,47462
MD,CECIL,GREEN,80,47462
MD,CECIL,GREEN,3,47462
MD,CECIL,LIBERTARIAN,146,47462
MD,CECIL,LIBERTARIAN,79,47462
MD,CECIL,LIBERTARIAN,182,47462
MD,CECIL,LIBERTARIAN,288,47462
MD,CECIL,LIBERTARIAN,11,47462
MD,CECIL,OTHER,72,47462
MD,CECIL,OTHER,50,47462
MD,CECIL,OTHER,71,47462
MD,CECIL,OTHER,80,47462
MD,CECIL,OTHER,6,47462
MD,CECIL,REPUBLICAN,2799,47462
MD,CECIL,REPUBLICAN,2054,47462
MD,CECIL,REPUBLICAN,11162,47462
MD,CECIL,REPUBLICAN,12852,47462
MD,CECIL,REPUBLICAN,572,47462
MD,CHARLES,DEMOCRAT,23831,89498
MD,CHARLES,DEMOCRAT,9246,89498
MD,CHARLES,DEMOCRAT,21333,89498
MD,CHARLES,DEMOCRAT,5358,89498
MD,CHARLES,DEMOCRAT,2403,89498
MD,CHARLES,GREEN,92,89498
MD,CHARLES,GREEN,20,89498
MD,CHARLES,GREEN,174,89498
MD,CHARLES,GREEN,109,89498
MD,CHARLES,GREEN,13,89498
MD,CHARLES,LIBERTARIAN,229,89498
MD,CHARLES,LIBERTARIAN,48,89498
MD,CHARLES,LIBERTARIAN,282,89498
MD,CHARLES,LIBERTARIAN,184,89498
MD,CHARLES,LIBERTARIAN,26,89498
MD,CHARLES,OTHER,225,89498
MD,CHARLES,OTHER,45,89498
MD,CHARLES,OTHER,177,89498
MD,CHARLES,OTHER,112,89498
MD,CHARLES,OTHER,12,89498
MD,CHARLES,REPUBLICAN,4700,89498
MD,CHARLES,REPUBLICAN,1372,89498
MD,CHARLES,REPUBLICAN,13578,89498
MD,CHARLES,REPUBLICAN,5339,89498
MD,CHARLES,REPUBLICAN,590,89498
MD,DORCHESTER,DEMOCRAT,1345,15977
MD,DORCHESTER,DEMOCRAT,1744,15977
MD,DORCHESTER,DEMOCRAT,2398,15977
MD,DORCHESTER,DEMOCRAT,1153,15977
MD,DORCHESTER,DEMOCRAT,217,15977
MD,DORCHESTER,GREEN,7,15977
MD,DORCHESTER,GREEN,6,15977
MD,DORCHESTER,GREEN,55,15977
MD,DORCHESTER,GREEN,29,15977
MD,DORCHESTER,GREEN,0,15977
MD,DORCHESTER,LIBERTARIAN,29,15977
MD,DORCHESTER,LIBERTARIAN,23,15977
MD,DORCHESTER,LIBERTARIAN,59,15977
MD,DORCHESTER,LIBERTARIAN,61,15977
MD,DORCHESTER,LIBERTARIAN,2,15977
MD,DORCHESTER,OTHER,18,15977
MD,DORCHESTER,OTHER,10,15977
MD,DORCHESTER,OTHER,25,15977
MD,DORCHESTER,OTHER,31,15977
MD,DORCHESTER,OTHER,1,15977
MD,DORCHESTER,REPUBLICAN,809,15977
MD,DORCHESTER,REPUBLICAN,650,15977
MD,DORCHESTER,REPUBLICAN,4749,15977
MD,DORCHESTER,REPUBLICAN,2405,15977
MD,DORCHESTER,REPUBLICAN,151,15977
MD,FREDERICK,DEMOCRAT,13267,145615
MD,FREDERICK,DEMOCRAT,33787,145615
MD,FREDERICK,DEMOCRAT,20063,145615
MD,FREDERICK,DEMOCRAT,8302,145615
MD,FREDERICK,DEMOCRAT,2256,145615
MD,FREDERICK,GREEN,123,145615
MD,FREDERICK,GREEN,150,145615
MD,FREDERICK,GREEN,208,145615
MD,FREDERICK,GREEN,188,145615
MD,FREDERICK,GREEN,17,145615
MD,FREDERICK,LIBERTARIAN,448,145615
MD,FREDERICK,LIBERTARIAN,438,145615
MD,FREDERICK,LIBERTARIAN,681,145615
MD,FREDERICK,LIBERTARIAN,655,145615
MD,FREDERICK,LIBERTARIAN,60,145615
MD,FREDERICK,OTHER,284,145615
MD,FREDERICK,OTHER,322,145615
MD,FREDERICK,OTHER,370,145615
MD,FREDERICK,OTHER,275,145615
MD,FREDERICK,OTHER,39,145615
MD,FREDERICK,REPUBLICAN,5692,145615
MD,FREDERICK,REPUBLICAN,7936,145615
MD,FREDERICK,REPUBLICAN,31490,145615
MD,FREDERICK,REPUBLICAN,17190,145615
MD,FREDERICK,REPUBLICAN,1374,145615
MD,GARRETT,DEMOCRAT,543,15611
MD,GARRETT,DEMOCRAT,1204,15611
MD,GARRETT,DEMOCRAT,1167,15611
MD,GARRETT,DEMOCRAT,202,15611
MD,GARRETT,DEMOCRAT,165,15611
MD,GARRETT,GREEN,7,15611
MD,GARRETT,GREEN,11,15611
MD,GARRETT,GREEN,42,15611
MD,GARRETT,GREEN,4,15611
MD,GARRETT,GREEN,0,15611
MD,GARRETT,LIBERTARIAN,37,15611
MD,GARRETT,LIBERTARIAN,20,15611
MD,GARRETT,LIBERTARIAN,113,15611
MD,GARRETT,LIBERTARIAN,39,15611
MD,GARRETT,LIBERTARIAN,3,15611
MD,GARRETT,OTHER,7,15611
MD,GARRETT,OTHER,7,15611
MD,GARRETT,OTHER,29,15611
MD,GARRETT,OTHER,8,15611
MD,GARRETT,OTHER,1,15611
MD,GARRETT,REPUBLICAN,808,15611
MD,GARRETT,REPUBLICAN,881,15611
MD,GARRETT,REPUBLICAN,7973,15611
MD,GARRETT,REPUBLICAN,2060,15611
MD,GARRETT,REPUBLICAN,280,15611
MD,HARFORD,DEMOCRAT,17926,148186
MD,HARFORD,DEMOCRAT,14464,148186
MD,HARFORD,DEMOCRAT,22216,148186
MD,HARFORD,DEMOCRAT,6701,148186
MD,HARFORD,DEMOCRAT,1788,148186
MD,HARFORD,GREEN,154,148186
MD,HARFORD,GREEN,53,148186
MD,HARFORD,GREEN,200,148186
MD,HARFORD,GREEN,159,148186
MD,HARFORD,GREEN,11,148186
MD,HARFORD,LIBERTARIAN,587,148186
MD,HARFORD,LIBERTARIAN,234,148186
