Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US
06/23/2021,Race_eth_NHMult_Oth,8278596,8.1,0,7494543,0,0,8,0
06/23/2021,Ages_16-17_yrs,3166986,1.9,0,2444089,41.9,32.3,1.8,0
06/23/2021,Ages_<18yrs,7727793,4.7,0,5358403,11.6,8.1,3.8,0
06/23/2021,Ages_12-15_yrs,4389964,2.7,0,2819910,28.8,18.5,2,0
06/23/2021,Age_known,164165994,0,99,139197273,0,0,0,99
06/23/2021,Sex_known,162434506,0,98.9,137944535,0,0,0,99.1
06/23/2021,Race_eth_NHAIAN,1035293,1,0,876958,44.2,37.5,0.9,0
06/23/2021,Age_unknown,22596,0,0,4324,0,0,0,0
06/23/2021,Race_eth_NHNHOPI,309433,0.3,0,264596,34.7,29.7,0.3,0
06/23/2021,Race_eth_NHWhite,61244100,60.1,0,57703890,33,31.1,61.6,0
06/23/2021,Sex_unknown,1754084,1.1,0,1257062,0,0,0.9,0
06/23/2021,Ages_40-49_yrs,23127047,14.1,0,19618524,62.4,52.9,14.1,0
06/22/2021,Race_eth_NHAIAN,1033416,1,0,874776,44.1,37.4,0.9,0
06/22/2021,US,163901489,0,0,138866674,0,0,0,0
06/22/2021,Ages_50-64_yrs,42552204,26,0,36903281,72.5,62.9,26.6,0
06/22/2021,Race_eth_Hispanic,15422440,15.2,0,13259605,29.5,25.4,14.2,0
06/22/2021,Ages_16-17_yrs,3153381,1.9,0,2430293,41.7,32.2,1.8,0
06/22/2021,Sex_known,162149311,0,98.9,137611306,0,0,0,99.1
06/22/2021,Ages_18-24_yrs,13176905,8,0,10459618,47.5,37.7,7.5,0
06/22/2021,Age_unknown,22540,0,0,4287,0,0,0,0
06/22/2021,Ages_30-39_yrs,22526114,13.7,0,18803311,55.6,46.4,13.5,0
06/22/2021,Ages_12-15_yrs,4351501,2.7,0,2771243,28.6,18.2,2,0
06/22/2021,Race_eth_NHBlack,9301054,9.1,0,8189814,24.7,21.8,8.8,0
06/22/2021,Ages_<18yrs,7673253,4.7,0,5293766,11.6,8,3.8,0
06/22/2021,Age_known,163878949,0,99,138862387,0,0,0,99
06/22/2021,Sex_unknown,1752178,1.1,0,1255368,0,0,0.9,0
06/22/2021,Race_eth_known,101699338,0,62,93424275,0,0,0,67.3
06/22/2021,Ages_25-39_yrs,32712402,20,0,27135082,52.7,43.7,19.5,0
06/22/2021,Race_eth_NHMult_Oth,8261132,8.1,0,7470954,0,0,8,0
06/22/2021,Race_eth_NHWhite,61153763,60.1,0,57591204,33,31.1,61.6,0
06/22/2021,Sex_Female,85815079,52.9,0,73000334,55.8,47.4,53,0
06/22/2021,Race_eth_NHAsian,6218822,6.1,0,5774316,35.4,32.9,6.2,0
06/22/2021,Ages_18-29_yrs,23363193,14.3,0,18791389,47.3,38.1,13.5,0
06/22/2021,Sex_Male,76334232,47.1,0,64610972,51.2,43.3,47,0
06/22/2021,Ages_65-74_yrs,26421430,16.1,0,23368437,89.1,78.8,16.8,0
06/22/2021,Race_eth_unknown,62202151,61.2,0,45442399,0,0,48.6,0
06/22/2021,Ages_40-49_yrs,23087197,14.1,0,19570297,62.3,52.8,14.1,0
06/22/2021,Race_eth_NHNHOPI,308711,0.3,0,263606,34.6,29.6,0.3,0
06/22/2021,Ages_<12yrs,168371,0.1,0,92230,0.4,0.2,0.1,0
06/22/2021,Ages_75+_yrs,18255558,11.1,0,16131906,85.2,75.2,11.6,0
06/21/2021,Race_eth_NHAIAN,1032320,1,0,873471,44.1,37.3,0.9,0
06/21/2021,Race_eth_NHMult_Oth,8247895,8.1,0,7449892,0,0,8,0
06/21/2021,Sex_unknown,1750248,1.1,0,1253319,0,0,0.9,0
06/21/2021,Sex_Female,85680234,52.9,0,72825739,55.7,47.3,53.1,0
06/21/2021,Age_unknown,22481,0,0,4259,0,0,0,0
06/21/2021,Sex_known,161880626,0,98.9,137262553,0,0,0,99.1
06/21/2021,Race_eth_known,101492175,0,62,93137436,0,0,0,67.2
06/21/2021,Ages_<12yrs,167128,0.1,0,90741,0.4,0.2,0.1,0
06/21/2021,Race_eth_NHBlack,9266513,9.1,0,8146632,24.6,21.6,8.7,0
06/21/2021,Ages_30-39_yrs,22481676,13.7,0,18746917,55.5,46.3,13.5,0
06/21/2021,Race_eth_NHWhite,61066826,60.2,0,57462381,32.9,31,61.7,0
06/21/2021,Race_eth_NHNHOPI,307775,0.3,0,262609,34.5,29.4,0.3,0
06/21/2021,Race_eth_Hispanic,15368837,15.1,0,13193323,29.4,25.3,14.2,0
06/21/2021,Ages_65-74_yrs,26407812,16.1,0,23350682,89,78.7,16.9,0
06/21/2021,Race_eth_unknown,62138699,61.2,0,45378436,0,0,48.7,0
06/21/2021,Ages_75+_yrs,18248875,11.2,0,16123419,85.1,75.2,11.6,0
06/21/2021,Sex_Male,76200392,47.1,0,64436814,51.1,43.2,46.9,0
06/21/2021,Ages_12-15_yrs,4312712,2.6,0,2714299,28.3,17.8,2,0
06/21/2021,Ages_25-39_yrs,32644920,20,0,27050496,52.6,43.6,19.5,0
06/21/2021,Ages_18-29_yrs,23303986,14.2,0,18718437,47.2,37.9,13.5,0
06/21/2021,Race_eth_NHAsian,6202009,6.1,0,5749128,35.4,32.8,6.2,0
06/21/2021,Ages_18-24_yrs,13140742,8,0,10414858,47.3,37.5,7.5,0
06/21/2021,Ages_16-17_yrs,3140264,1.9,0,2414165,41.5,31.9,1.7,0
06/21/2021,Ages_40-49_yrs,23045078,14.1,0,19516849,62.2,52.7,14.1,0
06/21/2021,Ages_<18yrs,7620104,4.7,0,5219205,11.5,7.9,3.8,0
06/21/2021,Age_known,163608393,0,99,138511613,0,0,0,99
06/21/2021,US,163630874,0,0,138515872,0,0,0,0
06/21/2021,Ages_50-64_yrs,42500862,26,0,36836104,72.4,62.8,26.6,0
06/20/2021,Age_known,163373262,0,99,138164105,0,0,0,99
06/20/2021,Sex_Female,85563990,52.9,0,72653598,55.6,47.2,53.1,0
06/20/2021,Race_eth_NHNHOPI,307247,0.3,0,261786,34.5,29.4,0.3,0
06/20/2021,Race_eth_NHWhite,61000120,60.2,0,57337446,32.9,30.9,61.7,0
06/20/2021,Ages_65-74_yrs,26397211,16.2,0,23335997,89,78.7,16.9,0
06/20/2021,Ages_18-29_yrs,23247853,14.2,0,18642727,47.1,37.8,13.5,0
06/20/2021,Race_eth_unknown,62070632,61.3,0,45309073,0,0,48.8,0
06/20/2021,Race_eth_known,101325106,0,62,92859288,0,0,0,67.2
06/20/2021,Ages_<12yrs,164928,0.1,0,87738,0.4,0.2,0.1,0
06/20/2021,Age_unknown,22476,0,0,4256,0,0,0,0
06/20/2021,Sex_unknown,1749604,1.1,0,1252551,0,0,0.9,0
06/20/2021,Ages_<18yrs,7570415,4.6,0,5133143,11.4,7.7,3.7,0
06/20/2021,US,163395738,0,0,138168361,0,0,0,0
06/20/2021,Ages_75+_yrs,18243634,11.2,0,16116434,85.1,75.2,11.7,0
06/20/2021,Ages_25-39_yrs,32584480,19.9,0,26965435,52.5,43.5,19.5,0
06/20/2021,Ages_50-64_yrs,42459648,26,0,36776209,72.3,62.7,26.6,0
06/20/2021,Race_eth_NHAsian,6188829,6.1,0,5722840,35.3,32.6,6.2,0
06/20/2021,Sex_Male,76082144,47.1,0,64262212,51,43.1,46.9,0
06/20/2021,Ages_16-17_yrs,3128551,1.9,0,2397634,41.4,31.7,1.7,0
06/20/2021,Ages_18-24_yrs,13105927,8,0,10368588,47.2,37.3,7.5,0
06/20/2021,Ages_40-49_yrs,23011947,14.1,0,19468299,62.1,52.5,14.1,0
06/20/2021,Race_eth_NHBlack,9248340,9.1,0,8120743,24.6,21.6,8.7,0
06/20/2021,Ages_12-15_yrs,4276936,2.6,0,2647771,28.1,17.4,1.9,0
06/20/2021,Race_eth_Hispanic,15314909,15.1,0,13120597,29.3,25.1,14.1,0
06/20/2021,Ages_30-39_yrs,22442554,13.7,0,18691296,55.4,46.2,13.5,0
06/20/2021,Sex_known,161646134,0,98.9,136915810,0,0,0,99.1
06/20/2021,Race_eth_NHMult_Oth,8234326,8.1,0,7423991,0,0,8,0
06/20/2021,Race_eth_NHAIAN,1031335,1,0,871885,44.1,37.2,0.9,0
06/19/2021,Ages_25-39_yrs,32505616,19.9,0,26853835,52.4,43.3,19.5,0
06/19/2021,Race_eth_NHWhite,60912072,60.3,0,57178668,32.8,30.8,61.8,0
06/19/2021,Sex_unknown,1746998,1.1,0,1249199,0,0,0.9,0
06/19/2021,Age_unknown,22408,0,0,4224,0,0,0,0
06/19/2021,Race_eth_NHBlack,9222207,9.1,0,8084157,24.5,21.5,8.7,0
06/19/2021,Ages_40-49_yrs,22965094,14.1,0,19400585,62,52.4,14.1,0
06/19/2021,Sex_Female,85404438,52.9,0,72413040,55.5,47.1,53.1,0
06/19/2021,Ages_18-29_yrs,23179769,14.2,0,18547570,47,37.6,13.5,0
06/19/2021,Ages_65-74_yrs,26379718,16.2,0,23310686,88.9,78.6,16.9,0
06/19/2021,Ages_50-64_yrs,42399269,26,0,36687790,72.2,62.5,26.6,0
06/19/2021,Ages_75+_yrs,18233880,11.2,0,16103238,85.1,75.1,11.7,0
06/19/2021,US,163077949,0,0,137686718,0,0,0,0
06/19/2021,Sex_Male,75926513,47.1,0,64024479,50.9,42.9,46.9,0
06/19/2021,Race_eth_Hispanic,15233158,15.1,0,13005904,29.2,24.9,14.1,0
06/19/2021,Age_known,163055541,0,99,137682494,0,0,0,99
06/19/2021,Race_eth_NHAIAN,1028911,1,0,867670,43.9,37.1,0.9,0
06/19/2021,Race_eth_NHMult_Oth,8216409,8.1,0,7390599,0,0,8,0
06/19/2021,Race_eth_known,101092011,0,62,92480287,0,0,0,67.2
06/19/2021,Race_eth_NHAsian,6173105,6.1,0,5693080,35.2,32.5,6.2,0
06/19/2021,Ages_18-24_yrs,13064202,8,0,10310410,47.1,37.1,7.5,0
06/19/2021,Ages_<12yrs,162279,0.1,0,83898,0.4,0.2,0.1,0
06/19/2021,Race_eth_unknown,61985938,61.3,0,45206431,0,0,48.9,0
06/19/2021,Ages_12-15_yrs,4231754,2.6,0,2556216,27.8,16.8,1.9,0
06/19/2021,Sex_known,161330951,0,98.9,136437519,0,0,0,99.1
06/19/2021,Ages_30-39_yrs,22390049,13.7,0,18616675,55.3,46,13.5,0
06/19/2021,Ages_16-17_yrs,3113729,1.9,0,2375836,41.2,31.4,1.7,0
06/19/2021,Ages_<18yrs,7507762,4.6,0,5015950,11.3,7.6,3.6,0
06/19/2021,Race_eth_NHNHOPI,306149,0.3,0,260209,34.3,29.2,0.3,0
06/18/2021,Ages_65-74_yrs,26355637,16.2,0,23276820,88.9,78.5,17,0
06/18/2021,Sex_known,160915709,0,98.9,135818884,0,0,0,99.1
06/18/2021,Race_eth_NHMult_Oth,8195606,8.1,0,7352751,0,0,8,0
06/18/2021,Race_eth_unknown,61870330,61.4,0,45072855,0,0,49,0
06/18/2021,Ages_12-15_yrs,4169744,2.6,0,2438526,27.4,16,1.8,0
06/18/2021,Ages_75+_yrs,18220158,11.2,0,16084638,85,75,11.7,0
06/18/2021,Age_known,162637990,0,99,137060594,0,0,0,99
06/18/2021,Ages_<18yrs,7422053,4.6,0,4865163,11.2,7.3,3.5,0
06/18/2021,Age_unknown,22357,0,0,4198,0,0,0,0
06/18/2021,Race_eth_NHWhite,60789494,60.3,0,56952009,32.8,30.7,61.9,0
06/18/2021,Race_eth_Hispanic,15135033,15,0,12875579,29,24.7,14,0
06/18/2021,Ages_<12yrs,158924,0.1,0,79472,0.4,0.2,0.1,0
06/18/2021,Race_eth_NHNHOPI,304698,0.3,0,258233,34.2,29,0.3,0
06/18/2021,Sex_Female,85194692,52.9,0,72101779,55.4,46.9,53.1,0
06/18/2021,Race_eth_NHAsian,6152776,6.1,0,5658150,35.1,32.3,6.2,0
06/18/2021,Ages_25-39_yrs,32403215,19.9,0,26710506,52.2,43.1,19.5,0
06/18/2021,Ages_18-29_yrs,23085687,14.2,0,18416637,46.8,37.3,13.4,0
06/18/2021,Ages_30-39_yrs,22323120,13.7,0,18522392,55.1,45.7,13.5,0
06/18/2021,Race_eth_known,100790017,0,62,91991937,0,0,0,67.1
06/18/2021,Ages_16-17_yrs,3093385,1.9,0,2347165,40.9,31.1,1.7,0
06/18/2021,Ages_50-64_yrs,42323964,26,0,36578071,72.1,62.3,26.7,0
06/18/2021,Race_eth_NHAIAN,1025621,1,0,862989,43.8,36.9,0.9,0
06/18/2021,Ages_40-49_yrs,22907371,14.1,0,19316873,61.8,52.1,14.1,0
06/18/2021,Race_eth_NHBlack,9186789,9.1,0,8032226,24.4,21.3,8.7,0
06/18/2021,Ages_18-24_yrs,13005592,8,0,10228523,46.8,36.8,7.5,0
06/18/2021,Sex_unknown,1744638,1.1,0,1245908,0,0,0.9,0
06/18/2021,Sex_Male,75721017,47.1,0,63717105,50.8,42.7,46.9,0
06/18/2021,US,162660347,0,0,137064792,0,0,0,0
06/17/2021,Race_eth_NHMult_Oth,8175470,8.1,0,7309952,0,0,8,0
06/17/2021,Race_eth_Hispanic,15047367,15,0,12749458,28.8,24.4,13.9,0
06/17/2021,Sex_unknown,1741859,1.1,0,1242497,0,0,0.9,0
06/17/2021,Ages_18-24_yrs,12953231,8,0,10149844,46.7,36.6,7.4,0
06/17/2021,Race_eth_NHBlack,9150970,9.1,0,7976540,24.3,21.2,8.7,0
06/17/2021,Ages_75+_yrs,18205552,11.2,0,16060709,84.9,74.9,11.8,0
06/17/2021,Race_eth_known,100507052,0,61.9,91479257,0,0,0,67.1
06/17/2021,Ages_50-64_yrs,42255594,26,0,36460979,72,62.1,26.7,0
06/17/2021,US,162280830,0,0,136426891,0,0,0,0
06/17/2021,Ages_<18yrs,7343564,4.5,0,4712591,11.1,7.1,3.5,0
06/17/2021,Sex_Female,85005431,53,0,71781385,55.2,46.6,53.1,0
06/17/2021,Race_eth_NHWhite,60672605,60.4,0,56708073,32.7,30.6,62,0
06/17/2021,Ages_16-17_yrs,3074584,1.9,0,2317707,40.7,30.7,1.7,0
06/17/2021,Ages_40-49_yrs,22855400,14.1,0,19231617,61.7,51.9,14.1,0
06/17/2021,Ages_25-39_yrs,32312557,19.9,0,26567761,52.1,42.8,19.5,0
06/17/2021,Ages_<12yrs,155639,0.1,0,74671,0.4,0.2,0.1,0
06/17/2021,Ages_18-29_yrs,23002419,14.2,0,18290000,46.6,37.1,13.4,0
06/17/2021,Ages_12-15_yrs,4113341,2.5,0,2320213,27,15.2,1.7,0
06/17/2021,Race_eth_NHAIAN,1022686,1,0,858312,43.7,36.7,0.9,0
06/17/2021,Race_eth_NHNHOPI,303603,0.3,0,256510,34,28.8,0.3,0
06/17/2021,Race_eth_unknown,61773778,61.5,0,44947634,0,0,49.1,0
06/17/2021,Ages_30-39_yrs,22263369,13.7,0,18427605,55,45.5,13.5,0
06/17/2021,Race_eth_NHAsian,6134351,6.1,0,5620412,35,32,6.1,0
06/17/2021,Ages_65-74_yrs,26332634,16.2,0,23239226,88.8,78.4,17,0
06/17/2021,Age_unknown,22298,0,0,4164,0,0,0,0
06/17/2021,Age_known,162258532,0,99,136422727,0,0,0,99
06/17/2021,Sex_known,160538971,0,98.9,135184394,0,0,0,99.1
06/17/2021,Sex_Male,75533540,47,0,63403009,50.7,42.5,46.9,0
06/16/2021,Race_eth_known,99954998,0,61.9,90511961,0,0,0,66.9
06/16/2021,Sex_Female,84636242,53,0,71184707,55,46.3,53.1,0
06/16/2021,Race_eth_Hispanic,14902095,14.9,0,12539731,28.5,24,13.9,0
06/16/2021,Race_eth_NHAsian,6102102,6.1,0,5555435,34.8,31.7,6.1,0
06/16/2021,Ages_40-49_yrs,22750779,14.1,0,19066723,61.4,51.5,14.1,0
06/16/2021,Ages_18-29_yrs,22841471,14.1,0,18054000,46.3,36.6,13.4,0
06/16/2021,Race_eth_NHMult_Oth,8133304,8.1,0,7232620,0,0,8,0
06/16/2021,Ages_18-24_yrs,12852241,8,0,10003386,46.3,36,7.4,0
06/16/2021,Sex_known,159807453,0,98.9,133993913,0,0,0,99.1
06/16/2021,US,161542160,0,0,135227709,0,0,0,0
06/16/2021,Ages_75+_yrs,18181436,11.3,0,16024128,84.8,74.7,11.8,0
06/16/2021,Ages_16-17_yrs,3038879,1.9,0,2262970,40.2,29.9,1.7,0
06/16/2021,Ages_25-39_yrs,32136760,19.9,0,26301893,51.8,42.4,19.5,0
06/16/2021,Race_eth_NHWhite,60425217,60.5,0,56213655,32.6,30.3,62.1,0
06/16/2021,Race_eth_NHBlack,9072298,9.1,0,7866377,24.1,20.9,8.7,0
06/16/2021,Race_eth_unknown,61587162,61.6,0,44715748,0,0,49.4,0
06/16/2021,Sex_Male,75171211,47,0,62809206,50.4,42.1,46.9,0
06/16/2021,Ages_65-74_yrs,26288522,16.3,0,23172905,88.6,78.1,17.1,0
06/16/2021,Ages_30-39_yrs,22147530,13.7,0,18251279,54.7,45.1,13.5,0
06/16/2021,Ages_<12yrs,151477,0.1,0,67878,0.3,0.2,0.1,0
06/16/2021,Race_eth_NHAIAN,1017770,1,0,850260,43.5,36.3,0.9,0
06/16/2021,Ages_50-64_yrs,42116175,26.1,0,36242617,71.7,61.7,26.8,0
06/16/2021,Ages_12-15_yrs,4003673,2.5,0,2081092,26.3,13.7,1.5,0
06/16/2021,Age_known,161519942,0,99,135223592,0,0,0,99
06/16/2021,Race_eth_NHNHOPI,302212,0.3,0,253883,33.9,28.5,0.3,0
06/16/2021,Age_unknown,22218,0,0,4117,0,0,0,0
06/16/2021,Ages_<18yrs,7194029,4.5,0,4411940,10.8,6.7,3.3,0
06/16/2021,Sex_unknown,1734707,1.1,0,1233796,0,0,0.9,0
06/15/2021,Ages_18-24_yrs,12811289,7.9,0,9936759,46.1,35.8,7.4,0
06/15/2021,Ages_<12yrs,148276,0.1,0,61064,0.3,0.1,0,0
06/15/2021,Sex_Female,84488147,53,0,70901355,54.9,46.1,53.1,0
06/15/2021,Ages_40-49_yrs,22708787,14.1,0,18992248,61.3,51.2,14.1,0
06/15/2021,Ages_18-29_yrs,22773971,14.1,0,17944440,46.1,36.4,13.3,0
06/15/2021,Ages_12-15_yrs,3957659,2.5,0,1944709,26,12.8,1.4,0
06/15/2021,Race_eth_NHNHOPI,301228,0.3,0,251959,33.8,28.3,0.3,0
06/15/2021,Ages_16-17_yrs,3024881,1.9,0,2237099,40,29.6,1.7,0
06/15/2021,Ages_25-39_yrs,32060039,19.9,0,26175783,51.7,42.2,19.4,0
06/15/2021,Age_known,161220556,0,99,134652901,0,0,0,99
06/15/2021,Ages_50-64_yrs,42063485,26.1,0,36148809,71.7,61.6,26.8,0
06/15/2021,Sex_unknown,1732177,1.1,0,1230757,0,0,0.9,0
06/15/2021,Race_eth_NHAIAN,1016565,1,0,848161,43.4,36.2,0.9,0
06/15/2021,Race_eth_known,99732622,0,61.9,90047308,0,0,0,66.9
06/15/2021,Race_eth_unknown,61510136,61.7,0,44609701,0,0,49.5,0
06/15/2021,US,161242758,0,0,134657009,0,0,0,0
06/15/2021,Ages_75+_yrs,18173301,11.3,0,16010062,84.8,74.7,11.9,0
06/15/2021,Sex_Male,75022434,47,0,62524897,50.3,41.9,46.9,0
06/15/2021,Sex_known,159510581,0,98.9,133426252,0,0,0,99.1
06/15/2021,Race_eth_NHMult_Oth,8114385,8.1,0,7184029,0,0,8,0
06/15/2021,Race_eth_NHAsian,6079820,6.1,0,5504981,34.7,31.4,6.1,0
06/15/2021,Age_unknown,22202,0,0,4108,0,0,0,0
06/15/2021,Race_eth_Hispanic,14826190,14.9,0,12411597,28.4,23.8,13.8,0
06/15/2021,Ages_65-74_yrs,26272839,16.3,0,23146368,88.6,78,17.2,0
06/15/2021,Race_eth_NHWhite,60348997,60.5,0,56027532,32.5,30.2,62.2,0
06/15/2021,Ages_30-39_yrs,22097357,13.7,0,18168102,54.6,44.9,13.5,0
06/15/2021,Ages_<18yrs,7130816,4.4,0,4242872,10.7,6.4,3.2,0
06/15/2021,Race_eth_NHBlack,9045437,9.1,0,7819049,24,20.8,8.7,0
06/14/2021,Race_eth_unknown,61408037,61.8,0,44455428,0,0,49.7,0
06/14/2021,Race_eth_NHBlack,9014321,9.1,0,7761193,23.9,20.6,8.7,0
06/14/2021,Ages_65-74_yrs,26254431,16.3,0,23113475,88.5,77.9,17.3,0
06/14/2021,Sex_Female,84296727,53,0,70513906,54.8,45.8,53.2,0
06/14/2021,Ages_50-64_yrs,41992946,26.1,0,36019329,71.5,61.4,26.9,0
06/14/2021,Ages_25-39_yrs,31962698,19.9,0,26012949,51.5,41.9,19.4,0
06/14/2021,Race_eth_NHNHOPI,299972,0.3,0,249588,33.6,28,0.3,0
06/14/2021,Ages_<18yrs,7045149,4.4,0,3993224,10.6,6,3,0
06/14/2021,US,160850907,0,0,133878698,0,0,0,0
06/14/2021,Race_eth_NHAsian,6058949,6.1,0,5453279,34.5,31.1,6.1,0
06/14/2021,Ages_30-39_yrs,22032659,13.7,0,18058935,54.4,44.6,13.5,0
06/14/2021,Ages_<12yrs,145491,0.1,0,54490,0.3,0.1,0,0
06/14/2021,Ages_75+_yrs,18164025,11.3,0,15993811,84.7,74.6,11.9,0
06/14/2021,Ages_12-15_yrs,3893199,2.4,0,1738997,25.6,11.4,1.3,0
06/14/2021,Ages_18-24_yrs,12758756,7.9,0,9851300,46,35.5,7.4,0
06/14/2021,Ages_18-29_yrs,22688795,14.1,0,17805314,46,36.1,13.3,0
06/14/2021,Age_known,160828777,0,99,133874634,0,0,0,99
06/14/2021,Race_eth_known,99442870,0,61.8,89423270,0,0,0,66.8
06/14/2021,Race_eth_NHMult_Oth,8094059,8.1,0,7131179,0,0,8,0
06/14/2021,Ages_40-49_yrs,22650772,14.1,0,18890546,61.1,51,14.1,0
06/14/2021,Sex_Male,74824258,47,0,62137248,50.2,41.7,46.8,0
06/14/2021,Sex_unknown,1729922,1.1,0,1227544,0,0,0.9,0
06/14/2021,Race_eth_Hispanic,14737367,14.8,0,12254852,28.2,23.5,13.7,0
06/14/2021,Race_eth_NHWhite,60224303,60.6,0,55729943,32.5,30.1,62.3,0
06/14/2021,Ages_16-17_yrs,3006459,1.9,0,2199737,39.8,29.1,1.6,0
06/14/2021,Sex_known,159120985,0,98.9,132651154,0,0,0,99.1
06/14/2021,Age_unknown,22130,0,0,4064,0,0,0,0
06/14/2021,Race_eth_NHAIAN,1013899,1,0,843236,43.3,36,0.9,0
06/13/2021,Sex_Male,74633377,47,0,61670478,50.1,41.4,46.8,0
06/13/2021,US,160473866,0,0,132917579,0,0,0,0
06/13/2021,Race_eth_known,99174869,0,61.8,88688540,0,0,0,66.7
06/13/2021,Race_eth_NHNHOPI,298448,0.3,0,247008,33.5,27.7,0.3,0
06/13/2021,Ages_65-74_yrs,26237234,16.3,0,23032688,88.5,77.7,17.3,0
06/13/2021,Age_unknown,21996,0,0,3983,0,0,0,0
06/13/2021,Ages_18-29_yrs,22603939,14.1,0,17637973,45.8,35.7,13.3,0
06/13/2021,Ages_18-24_yrs,12706824,7.9,0,9749369,45.8,35.1,7.3,0
06/13/2021,Sex_known,158746887,0,98.9,131694710,0,0,0,99.1
06/13/2021,Race_eth_NHAsian,6041893,6.1,0,5405457,34.4,30.8,6.1,0
06/13/2021,Ages_40-49_yrs,22594461,14.1,0,18756646,61,50.6,14.1,0
06/13/2021,Ages_50-64_yrs,41920564,26.1,0,35805386,71.4,61,26.9,0
06/13/2021,Ages_12-15_yrs,3839970,2.4,0,1598577,25.2,10.5,1.2,0
06/13/2021,Race_eth_NHMult_Oth,8072651,8.1,0,7069964,0,0,8,0
06/13/2021,Ages_30-39_yrs,21968506,13.7,0,17917351,54.3,44.3,13.5,0
06/13/2021,Ages_16-17_yrs,2989990,1.9,0,2167351,39.6,28.7,1.6,0
06/13/2021,Race_eth_Hispanic,14657098,14.8,0,12101846,28.1,23.2,13.6,0
06/13/2021,Race_eth_unknown,61298997,61.8,0,44229039,0,0,49.9,0
06/13/2021,Age_known,160451870,0,99,132913596,0,0,0,99
06/13/2021,Sex_Female,84113510,53,0,70024232,54.7,45.5,53.2,0
06/13/2021,Ages_<12yrs,142910,0.1,0,49812,0.3,0.1,0,0
06/13/2021,Race_eth_NHWhite,60111040,60.6,0,55337168,32.4,29.8,62.4,0
06/13/2021,Race_eth_NHBlack,8983632,9.1,0,7690200,23.9,20.4,8.7,0
06/13/2021,Ages_25-39_yrs,31865621,19.9,0,25805955,51.4,41.6,19.4,0
06/13/2021,Ages_<18yrs,6972870,4.3,0,3815740,10.5,5.8,2.9,0
06/13/2021,Race_eth_NHAIAN,1010107,1,0,836897,43.1,35.7,0.9,0
06/13/2021,Ages_75+_yrs,18154296,11.3,0,15947812,84.7,74.4,12,0
06/13/2021,Sex_unknown,1726979,1.1,0,1222869,0,0,0.9,0
06/12/2021,Sex_Male,74420509,47,0,61293626,49.9,41.1,46.8,0
06/12/2021,Ages_50-64_yrs,41844318,26.1,0,35672416,71.3,60.8,27,0
06/12/2021,Ages_<18yrs,6878900,4.3,0,3605084,10.4,5.4,2.7,0
06/12/2021,Ages_75+_yrs,18140476,11.3,0,15926265,84.6,74.3,12.1,0
06/12/2021,Age_known,160026536,0,99,132158798,0,0,0,99
06/12/2021,Ages_40-49_yrs,22536142,14.1,0,18657508,60.8,50.3,14.1,0
06/12/2021,Ages_65-74_yrs,26213381,16.4,0,22993182,88.4,77.5,17.4,0
06/12/2021,Sex_unknown,1724185,1.1,0,1219125,0,0,0.9,0
06/12/2021,Race_eth_NHNHOPI,297411,0.3,0,245327,33.3,27.5,0.3,0
06/12/2021,Race_eth_NHAsian,6020438,6.1,0,5359632,34.3,30.6,6.1,0
06/12/2021,Ages_<12yrs,139961,0.1,0,44431,0.3,0.1,0,0
06/12/2021,US,160048498,0,0,132162771,0,0,0,0
06/12/2021,Race_eth_NHMult_Oth,8051257,8.1,0,7021202,0,0,8,0
06/12/2021,Race_eth_known,98862702,0,61.8,88081670,0,0,0,66.6
06/12/2021,Race_eth_Hispanic,14567523,14.7,0,11952028,27.9,22.9,13.6,0
06/12/2021,Sex_Female,83903804,53,0,69650020,54.5,45.3,53.2,0
06/12/2021,Race_eth_unknown,61185796,61.9,0,44081101,0,0,50,0
06/12/2021,Ages_30-39_yrs,21901208,13.7,0,17809543,54.1,44,13.5,0
06/12/2021,Race_eth_NHBlack,8945815,9,0,7630416,23.8,20.3,8.7,0
06/12/2021,Age_unknown,21962,0,0,3973,0,0,0,0
06/12/2021,Ages_25-39_yrs,31763269,19.8,0,25643896,51.2,41.3,19.4,0
06/12/2021,Race_eth_NHAIAN,1006711,1,0,830972,43,35.5,0.9,0
06/12/2021,Sex_known,158324313,0,98.9,130943646,0,0,0,99.1
06/12/2021,Ages_18-24_yrs,12650050,7.9,0,9660447,45.6,34.8,7.3,0
06/12/2021,Ages_12-15_yrs,3768486,2.4,0,1430506,24.8,9.4,1.1,0
06/12/2021,Ages_16-17_yrs,2970453,1.9,0,2130147,39.3,28.2,1.6,0
06/12/2021,Race_eth_NHWhite,59973547,60.7,0,55042093,32.3,29.7,62.5,0
06/12/2021,Ages_18-29_yrs,22512111,14.1,0,17494800,45.6,35.4,13.2,0
06/11/2021,Race_eth_NHBlack,8900619,9,0,7563613,23.6,20.1,8.7,0
06/11/2021,Sex_unknown,1721783,1.1,0,1215249,0,0,0.9,0
06/11/2021,Ages_<12yrs,135787,0.1,0,37719,0.3,0.1,0,0
06/11/2021,Ages_<18yrs,6748916,4.2,0,3356465,10.2,5.1,2.6,0
